Order_ID,Supplier,Region,Product,Order_Date,Planned_Delivery_Date,Actual_Delivery_Date,Delay_Days,Delivery_Status,Cost
1417,Supplier_B,Poland,Item_B,2026-01-10 00:00:00,2026-01-13 00:00:00,2026-01-13 00:00:00,0,On Time,892
1418,Supplier_A,France,Item_A,2026-02-05 00:00:00,2026-02-14 00:00:00,2026-02-17 00:00:00,3,Delayed,932
1419,Supplier_B,Poland,Item_F,2026-02-15 00:00:00,2026-02-22 00:00:00,2026-02-23 00:00:00,1,Delayed,998
1420,Supplier_C,Germany,Item_F,2026-01-25 00:00:00,2026-02-01 00:00:00,2026-02-03 00:00:00,2,Delayed,581
1421,Supplier_D,Germany,Item_B,2026-01-04 00:00:00,2026-01-07 00:00:00,2026-01-12 00:00:00,5,Delayed,679
1422,Supplier_A,Poland,Item_D,2026-01-18 00:00:00,2026-01-25 00:00:00,2026-01-26 00:00:00,1,Delayed,546
1423,Supplier_B,Poland,Item_B,2026-03-01 00:00:00,2026-03-10 00:00:00,2026-03-10 00:00:00,0,On Time,386
1424,Supplier_C,Germany,Item_C,2026-02-03 00:00:00,2026-02-07 00:00:00,2026-02-07 00:00:00,0,On Time,741
1425,Supplier_B,Netherlands,Item_B,2026-01-31 00:00:00,2026-02-09 00:00:00,2026-02-09 00:00:00,0,On Time,182
1426,Supplier_A,Netherlands,Item_E,2026-01-09 00:00:00,2026-01-15 00:00:00,2026-01-18 00:00:00,3,Delayed,593
1427,Supplier_C,Netherlands,Item_A,2026-01-04 00:00:00,2026-01-10 00:00:00,2026-01-15 00:00:00,5,Delayed,651
1428,Supplier_A,Germany,Item_G,2026-03-01 00:00:00,2026-03-07 00:00:00,2026-03-09 00:00:00,2,Delayed,919
1429,Supplier_D,Poland,Item_F,2026-02-08 00:00:00,2026-02-12 00:00:00,2026-02-17 00:00:00,5,Delayed,584
1430,Supplier_D,Netherlands,Item_C,2026-01-07 00:00:00,2026-01-12 00:00:00,2026-01-13 00:00:00,1,Delayed,625
1431,Supplier_C,Germany,Item_F,2026-01-05 00:00:00,2026-01-13 00:00:00,2026-01-18 00:00:00,5,Delayed,485
1432,Supplier_B,Netherlands,Item_E,2026-02-23 00:00:00,2026-03-03 00:00:00,2026-03-08 00:00:00,5,Delayed,760
1433,Supplier_B,Netherlands,Item_J,2026-02-25 00:00:00,2026-03-06 00:00:00,2026-03-08 00:00:00,2,Delayed,164
1434,Supplier_A,Germany,Item_J,2026-02-19 00:00:00,2026-02-26 00:00:00,2026-02-28 00:00:00,2,Delayed,792
1435,Supplier_B,Germany,Item_D,2026-01-17 00:00:00,2026-01-22 00:00:00,2026-01-22 00:00:00,0,On Time,799
1436,Supplier_C,Netherlands,Item_E,2026-02-21 00:00:00,2026-03-02 00:00:00,2026-03-04 00:00:00,2,Delayed,893
1437,Supplier_B,Poland,Item_B,2026-02-21 00:00:00,2026-02-27 00:00:00,2026-02-27 00:00:00,0,On Time,843
1438,Supplier_C,Germany,Item_D,2026-01-29 00:00:00,2026-02-06 00:00:00,2026-02-06 00:00:00,0,On Time,120
1439,Supplier_B,Germany,Item_A,2026-02-10 00:00:00,2026-02-13 00:00:00,2026-02-13 00:00:00,0,On Time,524
1440,Supplier_A,France,Item_A,2026-01-10 00:00:00,2026-01-14 00:00:00,2026-01-14 00:00:00,0,On Time,331
1441,Supplier_A,Poland,Item_G,2026-02-03 00:00:00,2026-02-08 00:00:00,2026-02-11 00:00:00,3,Delayed,299
1442,Supplier_A,Netherlands,Item_A,2026-03-01 00:00:00,2026-03-10 00:00:00,2026-03-12 00:00:00,2,Delayed,566
1443,Supplier_A,Poland,Item_A,2026-01-23 00:00:00,2026-01-30 00:00:00,2026-02-01 00:00:00,2,Delayed,299
1444,Supplier_A,Netherlands,Item_A,2026-02-14 00:00:00,2026-02-19 00:00:00,2026-02-19 00:00:00,0,On Time,763
1445,Supplier_A,Germany,Item_D,2026-01-21 00:00:00,2026-01-25 00:00:00,2026-01-30 00:00:00,5,Delayed,465
1446,Supplier_D,Netherlands,Item_D,2026-01-15 00:00:00,2026-01-20 00:00:00,2026-01-25 00:00:00,5,Delayed,598
1447,Supplier_D,Netherlands,Item_J,2026-01-05 00:00:00,2026-01-12 00:00:00,2026-01-15 00:00:00,3,Delayed,451
1448,Supplier_D,Poland,Item_J,2026-02-07 00:00:00,2026-02-16 00:00:00,2026-02-17 00:00:00,1,Delayed,436
1449,Supplier_C,Poland,Item_H,2026-01-25 00:00:00,2026-01-28 00:00:00,2026-01-28 00:00:00,0,On Time,562
1450,Supplier_B,Netherlands,Item_A,2026-02-05 00:00:00,2026-02-13 00:00:00,2026-02-14 00:00:00,1,Delayed,689
1451,Supplier_A,Germany,Item_I,2026-02-27 00:00:00,2026-03-08 00:00:00,2026-03-11 00:00:00,3,Delayed,866
1452,Supplier_B,France,Item_E,2026-02-05 00:00:00,2026-02-11 00:00:00,2026-02-11 00:00:00,0,On Time,587
1453,Supplier_B,France,Item_E,2026-02-01 00:00:00,2026-02-10 00:00:00,2026-02-11 00:00:00,1,Delayed,325
1454,Supplier_C,France,Item_A,2026-02-09 00:00:00,2026-02-13 00:00:00,2026-02-18 00:00:00,5,Delayed,764
1455,Supplier_D,Netherlands,Item_J,2026-01-25 00:00:00,2026-01-29 00:00:00,2026-02-01 00:00:00,3,Delayed,513
1456,Supplier_D,Germany,Item_C,2026-02-15 00:00:00,2026-02-18 00:00:00,2026-02-20 00:00:00,2,Delayed,221
1457,Supplier_D,France,Item_G,2026-02-08 00:00:00,2026-02-11 00:00:00,2026-02-12 00:00:00,1,Delayed,332
1458,Supplier_C,France,Item_E,2026-01-13 00:00:00,2026-01-21 00:00:00,2026-01-23 00:00:00,2,Delayed,737
1459,Supplier_D,France,Item_H,2026-02-15 00:00:00,2026-02-24 00:00:00,2026-03-01 00:00:00,5,Delayed,335
1460,Supplier_D,Netherlands,Item_F,2026-01-22 00:00:00,2026-01-27 00:00:00,2026-01-27 00:00:00,0,On Time,633
1461,Supplier_D,Germany,Item_B,2026-01-02 00:00:00,2026-01-09 00:00:00,2026-01-11 00:00:00,2,Delayed,562
1462,Supplier_D,Netherlands,Item_B,2026-01-31 00:00:00,2026-02-09 00:00:00,2026-02-09 00:00:00,0,On Time,506
1463,Supplier_D,Poland,Item_F,2026-02-12 00:00:00,2026-02-19 00:00:00,2026-02-21 00:00:00,2,Delayed,452
1464,Supplier_D,Netherlands,Item_F,2026-01-19 00:00:00,2026-01-28 00:00:00,2026-01-30 00:00:00,2,Delayed,129
1465,Supplier_C,Poland,Item_I,2026-02-06 00:00:00,2026-02-15 00:00:00,2026-02-15 00:00:00,0,On Time,285
1466,Supplier_D,Poland,Item_A,2026-02-13 00:00:00,2026-02-20 00:00:00,2026-02-20 00:00:00,0,On Time,548
1467,Supplier_D,Poland,Item_C,2026-02-01 00:00:00,2026-02-05 00:00:00,2026-02-05 00:00:00,0,On Time,590
1468,Supplier_A,France,Item_E,2026-02-15 00:00:00,2026-02-24 00:00:00,2026-02-24 00:00:00,0,On Time,165
1469,Supplier_A,Poland,Item_I,2026-02-21 00:00:00,2026-02-27 00:00:00,2026-03-02 00:00:00,3,Delayed,333
1470,Supplier_B,France,Item_F,2026-01-12 00:00:00,2026-01-15 00:00:00,2026-01-18 00:00:00,3,Delayed,113
1471,Supplier_A,France,Item_E,2026-02-26 00:00:00,2026-03-04 00:00:00,2026-03-04 00:00:00,0,On Time,854
1472,Supplier_C,Netherlands,Item_F,2026-02-25 00:00:00,2026-03-02 00:00:00,2026-03-04 00:00:00,2,Delayed,797
1473,Supplier_D,Netherlands,Item_D,2026-01-20 00:00:00,2026-01-24 00:00:00,2026-01-27 00:00:00,3,Delayed,326
1474,Supplier_B,Germany,Item_F,2026-01-21 00:00:00,2026-01-29 00:00:00,2026-02-03 00:00:00,5,Delayed,504
1475,Supplier_B,France,Item_D,2026-03-01 00:00:00,2026-03-04 00:00:00,2026-03-06 00:00:00,2,Delayed,119
1476,Supplier_A,Netherlands,Item_G,2026-01-04 00:00:00,2026-01-11 00:00:00,2026-01-14 00:00:00,3,Delayed,614
1477,Supplier_D,Germany,Item_J,2026-02-24 00:00:00,2026-03-02 00:00:00,2026-03-03 00:00:00,1,Delayed,987
1478,Supplier_B,Poland,Item_B,2026-01-30 00:00:00,2026-02-03 00:00:00,2026-02-03 00:00:00,0,On Time,258
1479,Supplier_D,Poland,Item_C,2026-02-18 00:00:00,2026-02-27 00:00:00,2026-03-02 00:00:00,3,Delayed,310
1480,Supplier_B,Poland,Item_J,2026-02-07 00:00:00,2026-02-14 00:00:00,2026-02-19 00:00:00,5,Delayed,967
1481,Supplier_D,Netherlands,Item_D,2026-01-30 00:00:00,2026-02-08 00:00:00,2026-02-08 00:00:00,0,On Time,282
1482,Supplier_A,France,Item_D,2026-02-18 00:00:00,2026-02-23 00:00:00,2026-02-24 00:00:00,1,Delayed,862
1483,Supplier_C,Netherlands,Item_I,2026-03-01 00:00:00,2026-03-09 00:00:00,2026-03-11 00:00:00,2,Delayed,260
1484,Supplier_A,France,Item_D,2026-01-20 00:00:00,2026-01-29 00:00:00,2026-01-29 00:00:00,0,On Time,498
1485,Supplier_B,Netherlands,Item_G,2026-01-09 00:00:00,2026-01-13 00:00:00,2026-01-15 00:00:00,2,Delayed,604
1486,Supplier_D,Germany,Item_J,2026-02-19 00:00:00,2026-02-24 00:00:00,2026-02-26 00:00:00,2,Delayed,718
1487,Supplier_A,France,Item_F,2026-02-14 00:00:00,2026-02-22 00:00:00,2026-02-22 00:00:00,0,On Time,976
1488,Supplier_C,Germany,Item_C,2026-02-11 00:00:00,2026-02-16 00:00:00,2026-02-19 00:00:00,3,Delayed,680
1489,Supplier_A,Poland,Item_E,2026-01-20 00:00:00,2026-01-23 00:00:00,2026-01-25 00:00:00,2,Delayed,173
1490,Supplier_D,Germany,Item_D,2026-01-06 00:00:00,2026-01-10 00:00:00,2026-01-11 00:00:00,1,Delayed,737
1491,Supplier_C,Netherlands,Item_B,2026-02-04 00:00:00,2026-02-07 00:00:00,2026-02-07 00:00:00,0,On Time,711
1492,Supplier_B,Germany,Item_F,2026-02-15 00:00:00,2026-02-21 00:00:00,2026-02-22 00:00:00,1,Delayed,287
1493,Supplier_A,Netherlands,Item_D,2026-01-24 00:00:00,2026-01-27 00:00:00,2026-01-28 00:00:00,1,Delayed,824
1494,Supplier_B,Poland,Item_J,2026-01-30 00:00:00,2026-02-07 00:00:00,2026-02-08 00:00:00,1,Delayed,262
1495,Supplier_C,Poland,Item_H,2026-01-10 00:00:00,2026-01-18 00:00:00,2026-01-23 00:00:00,5,Delayed,717
1496,Supplier_A,Germany,Item_F,2026-02-13 00:00:00,2026-02-16 00:00:00,2026-02-18 00:00:00,2,Delayed,327
1497,Supplier_D,Netherlands,Item_D,2026-01-18 00:00:00,2026-01-22 00:00:00,2026-01-22 00:00:00,0,On Time,540
1498,Supplier_A,Poland,Item_B,2026-02-02 00:00:00,2026-02-07 00:00:00,2026-02-12 00:00:00,5,Delayed,169
1499,Supplier_C,Netherlands,Item_B,2026-02-01 00:00:00,2026-02-06 00:00:00,2026-02-07 00:00:00,1,Delayed,571
